CountyId,StateId,RegionId,Male,Female,Poverty,ChildPoverty,CarOwnership,PrivateEmploy,SelfEmploy,Unemploy,AvgCommute,PublicEmploy,TotalPop,AvgIncome
49029,49,1,5238,5038,5.4,5.3,83.3,80.1,5.7,6,28.2,14.2,10276,74314
49031,49,1,1023,842,20.6,35.1,75.3,61.3,6,6.8,22.3,31.9,1865,35980
49033,49,1,1093,1199,14.6,20.1,71.4,74.4,7,6.2,21.9,18.6,2292,50781
49035,49,1,541831,537127,12.4,16.2,75.3,82.1,4.5,5.8,22.3,13.3,1078958,62117
49037,49,1,7538,7614,28.1,34.2,75.1,60.1,5.8,8.4,19.8,33.7,15152,41484
49039,49,1,14845,13416,16.1,14.6,70.9,74.8,6.5,8.3,21,18.7,28261,50323
49041,49,1,10615,10256,14.5,15.6,79.4,71.9,5.6,5.9,16.5,21,20871,46291
49043,49,1,19616,18905,7.8,9.6,75.7,80.6,6.6,3.2,24.1,12.7,38521,91773
49045,49,1,30737,30156,7.2,6.8,71.7,74.8,3.9,7.1,29.3,21.2,60893,63552
49047,49,1,18262,17459,9.3,9.4,80.6,78.6,4.7,5.1,19.3,16.3,35721,66815
49049,49,1,277687,274270,13.2,12,72.9,83.1,4.4,5.5,21.4,12.3,551957,62180
49051,49,1,13421,13240,10,12.3,80.5,79,5.4,4.7,25.6,15.3,26661,66486
49053,49,1,73265,74979,15,20.9,78.2,80.9,5.3,7.7,18.4,13.7,148244,50774
49055,49,1,1407,1315,15.4,12.9,70.7,68,10.9,2.1,16.1,21.1,2722,40645
49057,49,1,119748,118934,13,16.8,79,76.4,3.9,6.3,21.7,19.5,238682,56581
50001,50,2,18355,18588,9.2,12.9,70.6,76.1,12.2,5.8,24,11.5,36943,59688
50003,50,2,17948,18641,13.5,23.6,75.9,77.4,12.4,5.7,19.1,10.1,36589,49573
50005,50,2,15400,15612,12.5,18,76.8,72.9,10.8,7.2,24.5,15.5,31012,45323
50007,50,2,77980,81731,11.4,11.9,73.2,79.4,6,5,20.6,14.4,159711,65350
50009,50,2,3111,3096,15,17.3,78.3,70.6,11.1,9.4,26.3,17.8,6207,36599
50011,50,2,24000,24418,8.7,11.8,78.8,73.5,7.8,4.9,25.8,18.7,48418,58199
50013,50,2,3419,3533,8.6,11.4,74.8,78.2,9.8,7.4,33.8,11.7,6952,62608
50015,50,2,12439,12588,11.8,17.6,78.9,77,10.5,4.3,25.5,12.2,25027,50939
50017,50,2,14349,14580,12.4,19.3,76.4,71.7,12.3,4.5,26.6,15.8,28929,53869
50019,50,2,13611,13535,15.5,20.6,79.3,70.4,12,5.6,23.2,17,27146,42831
50021,50,2,29688,30842,12.5,17.4,79.4,76.7,8.7,6.6,20.6,14.4,60530,49372
50023,50,2,29182,29950,10.1,12.4,73.8,72.2,9.1,4.8,22.5,18.4,59132,58788
50025,50,2,21603,22255,12.8,17.4,72.1,74.3,13.2,6.8,21.5,12.4,43858,51045
50027,50,2,27488,28662,11,14,76.2,76.7,10,5.1,22.3,13.2,56150,52965
51001,51,4,16117,16998,19.6,30.7,79.9,73.2,7.7,6.8,20.9,18.6,33115,39412
51003,51,4,49365,53743,10.2,9.6,78,67.1,8,3.8,21.9,24.7,103108,68449
51005,51,4,7888,8178,17,24.7,85.9,77.3,6.3,5.1,24.3,16.3,16066,45007
51007,51,4,6492,6285,11.6,17.4,83.9,77.2,7.9,5,33.8,14.9,12777,56850
51009,51,4,15475,16673,13,17.4,82.4,78.8,5.9,6.6,24.2,15.1,32148,47558
51011,51,4,7377,7831,17.7,26.6,80.8,76.3,3.2,6.6,30.9,20.3,15208,48823
51013,51,4,112006,111939,9,11.4,54.2,70.2,4.3,3.7,28.1,25.4,223945,105763
51015,51,4,37440,36613,9.5,13.6,86.6,76.4,5.8,4.7,24.4,17.6,74053,54558
51017,51,4,2233,2350,7.7,3.4,84.5,80,5.4,6,27.1,14.7,4583,43646
51019,51,4,37567,38896,9.7,12.8,83.3,80.5,5.5,5.8,27.5,13.8,76463,56316
51021,51,4,3719,2943,10.8,13.8,86.7,80.7,4.3,8.7,30.3,15,6662,45294
51023,51,4,16419,16736,8.2,11.6,90.1,79.1,4.6,4.6,26.6,16.2,33155,60454
51025,51,4,8882,8048,22.2,36.1,84.1,68.9,8.2,10.5,28.8,22.8,16930,36919
51027,51,4,11889,11597,26.1,40.9,87.8,78.7,3.5,10.6,28.9,17.8,23486,29679
51029,51,4,9476,7592,19.1,31.3,78.5,71.5,8.9,11.2,35.7,19.4,17068,40331
51031,51,4,26655,28357,13.4,18.7,84.7,82.4,5.3,6,23.6,12.2,55012,47699
51033,51,4,14513,14836,13.3,21.4,82,72.2,4.7,8.6,35.7,23,29349,59227
51035,51,4,14955,14901,16.9,22.7,83.5,74.7,9.1,6.7,25.3,16,29856,35000
51036,51,4,3522,3596,13.2,23.2,83.9,77.2,3.9,8.2,36,18.7,7118,49563
51037,51,4,6129,6184,21.3,31.2,74.5,72.2,5,4.9,31.5,22.8,12313,35079
51041,51,4,157960,170216,7.4,9.8,85.3,76.8,4.8,6.8,26,18.3,328176,72609
51043,51,4,7031,7268,11.1,17,81.9,71.9,8.5,6,34.3,19.5,14299,71295
51045,51,4,2502,2710,11.8,15.3,78.5,72.6,6.1,4.1,37.4,21.2,5212,44330
51047,51,4,24398,24026,9.3,10.7,81.8,75.1,7.5,7.3,38.7,17.4,48424,66697
51049,51,4,4940,4919,20.5,38,78.1,68,8.6,10.1,38.4,23.3,9859,39301
51051,51,4,7848,7615,21.4,32.4,86,66.5,4.3,8.4,30.3,28.8,15463,33624
51053,51,4,13947,14163,14.8,19.1,87.1,74.1,6,9.7,28.9,19.5,28110,51397
51057,51,4,5158,5993,13.9,19.7,79.1,77.6,4.4,8.5,32.6,17.7,11151,42760
51059,51,4,558606,570116,6,7.6,71.7,72.9,5.4,4.9,32,21.5,1128722,112552
51061,51,4,33341,34122,5.6,6.7,78.8,73,6.7,5,39.8,20,67463,91609
51063,51,4,7788,7735,10,6.9,77.4,72.6,10.4,5.7,31.9,17,15523,48005
51065,51,4,11924,14090,6.6,6,78.9,71.2,8.1,5.2,33.6,20.6,26014,63938
51067,51,4,27611,28704,14.9,24.6,78.7,80.1,6.3,6.2,29.8,13.5,56315,46870
51069,51,4,40404,40936,6.5,7.8,82.5,77.2,5,5.2,30.1,17.8,81340,69098
51071,51,4,8287,8620,11.3,8.2,77.9,74.4,6,4.8,25.3,19.6,16907,46390
51073,51,4,18283,18718,7.4,8.4,83.6,75.4,6.1,4.7,32.6,18.2,37001,61121
51075,51,4,10736,10985,5.7,7.6,84.6,77.5,6.9,5,30.4,15.4,21721,79330
51077,51,4,7675,7898,21.4,36.3,81.9,77.6,5.8,9,28.5,16.4,15573,29942
51079,51,4,9237,9701,9.9,9.8,83.2,71.2,7.2,7.4,29.3,21.5,18938,61550
51081,51,4,7303,4457,19.7,27.8,84.9,74.7,3.9,6.4,22.6,21.5,11760,38012
51083,51,4,16904,18602,19.2,25.5,83.1,73.5,7.3,7.5,24.4,18.9,35506,35240
51085,51,4,49687,51653,6,7.9,83.9,78.6,4.5,4.4,26,16.9,101340,78645
51087,51,4,150466,168398,10.7,16.2,83.4,80.2,3.9,6.7,21.4,15.8,318864,61934
51089,51,4,25278,27302,18.3,30.9,87.8,81.7,4.3,10,23.9,13.8,52580,35293
51091,51,4,1003,1241,12.6,21.5,72.1,61.8,16.9,1.1,21.3,21.3,2244,43914
51093,51,4,17503,18237,11.7,19.7,87.5,74.4,5.5,8.3,28.5,19.9,35740,65741
51095,51,4,34241,36432,8.1,10.5,83,72,5,5.1,24.8,22.8,70673,75710
51097,51,4,3666,3440,13.4,31.7,78.8,76.6,7.3,5.5,36,16.2,7106,48292
51099,51,4,12506,12427,5.5,7.1,83.5,62.3,3.7,7.4,35.8,33.9,24933,81688
51101,51,4,7860,8237,11.8,21.6,86.4,78.6,6,5.4,33.3,15.2,16097,62031
51103,51,4,5240,5889,11.3,13,79.6,74.2,9.7,7.9,26.8,15.9,11129,50374
51105,51,4,13223,11983,25.4,39.9,85.5,71.1,5.3,12,28,23.1,25206,31086
51107,51,4,173986,177143,4,4,78.3,78.5,4.5,4,33,16.9,351129,123453
51109,51,4,16752,17234,10,12.9,81.1,75.2,8.1,8.1,35.2,16.4,33986,57829
51111,51,4,6588,5970,20.5,27.2,78.3,64.7,6.4,7.3,30,28.6,12558,39506
51113,51,4,6363,6784,12.4,16.1,76.9,68.8,13.7,6.6,30.7,17.6,13147,47736
51115,51,4,4103,4777,7,11.2,80.3,71.6,8.2,3.3,30.4,20.2,8880,63845
51117,51,4,15232,16323,19.8,27.6,78.9,70.3,7.9,6.9,24.8,21.6,31555,37356
51119,51,4,5302,5415,9.5,14.5,83.2,75.1,8.8,6.3,30.8,16.1,10717,54654
51121,51,4,49981,46486,24.8,16.9,75.5,65.5,3.8,5.6,18.4,30.6,96467,46663
51125,51,4,7210,7648,14.7,16.6,76.2,69.1,14.2,5.7,33,16.1,14858,47118
51127,51,4,10045,9515,7,11.4,80.6,74.4,6.7,6.1,33.1,18.2,19560,73041
51131,51,4,5917,6267,23,39.3,75.6,72.3,10.2,9.5,19.7,17.4,12184,35055
51133,51,4,5937,6367,11,16.2,81,72.2,11.7,8.7,26.7,16.1,12304,51885
51135,51,4,8320,7391,24.1,27.3,83,62.8,4.7,10.8,26.8,32.5,15711,36284
51137,51,4,16922,17674,12.1,22,80,73.6,6.7,7.9,40.4,19.7,34596,65166
51139,51,4,11707,12136,16.4,20.6,79.3,76,6.3,9.3,32.8,17.6,23843,43895
51141,51,4,9001,9263,21.2,34,86.2,77.6,7.2,8.3,27.2,15.1,18264,33982
51143,51,4,30806,31988,16.1,25.3,84.1,79.8,5.9,7.7,25.8,14.2,62794,41824
51145,51,4,15159,13048,4.9,3,82.1,77.7,5.5,4.9,33.6,16.6,28207,77896
51147,51,4,11426,11596,21,22.8,73.9,68.3,6.4,7,21.7,25.2,23022,41697
51149,51,4,20440,16940,10,13.6,84.8,67.9,5.2,10.6,23.8,26.6,37380,61857
51153,51,4,217901,219370,6.7,9.8,74.1,72.3,4,5.4,39.6,23.5,437271,98657
51155,51,4,17232,17296,13.5,17.4,85.5,76.3,4.7,7.4,22.8,19,34528,47495
51157,51,4,3681,3750,9.9,16.3,71.3,63.5,15,2.9,37.7,21.5,7431,57210
51159,51,4,5166,3823,10.5,11.6,76.5,66.3,11.8,8.7,27.2,21.5,8989,47288
51161,51,4,44757,48876,8.3,10.1,87.8,79.5,5,5.1,21,15.4,93633,60519
51163,51,4,11111,11333,13.9,20.9,85.8,71.4,11.5,4.1,22.8,17,22444,48901
51165,51,4,38141,39644,11.1,16.5,81.2,76.2,7.4,5.4,21.9,15.9,77785,53744
51167,51,4,13803,14442,20.7,26.4,87.4,76.7,5.1,8,27.8,18.2,28245,35045
51169,51,4,11369,11201,20.2,29.8,87,78.3,5.3,9.4,28.9,16.4,22570,37240
51171,51,4,20725,21999,12.2,19.4,81.7,79.1,5.4,6,30.6,15.4,42724,49406
51173,51,4,15512,16222,18.7,29.8,87.1,75.7,6.6,6.4,21.4,17.5,31734,37983
51175,51,4,9661,8749,15.7,24.3,87.6,70.1,5.6,7.2,31.7,24.1,18410,48962
51177,51,4,62742,64949,8.2,10.8,79.2,72.4,4.4,6.2,38.2,23.1,127691,78125
51179,51,4,69055,68090,5.2,7,72.7,64.6,3.4,5.5,40.5,31.9,137145,97144
51181,51,4,3349,3474,12.9,19.4,82.8,77.2,4.6,10.7,36.2,18.2,6823,53673
51183,51,4,8130,3734,20.5,28.7,85.6,76.8,3.7,6.9,30.3,19.1,11864,39194
51185,51,4,21766,22104,17.7,22.7,84.9,76.2,5.9,8,23.4,17.6,43870,37664
51187,51,4,19278,19203,9.8,11.3,75,74,6.8,7.2,42.7,18.9,38481,61454
51191,51,4,27092,27667,12.8,17.1,84.2,78.1,6,6.9,23.2,15.9,54759,43310
51193,51,4,8582,8975,13.3,14,74,64.9,10,9.7,42.5,25,17557,47911
51195,51,4,20986,19544,22.4,31.7,82.1,74.5,2.9,11,22.6,22.5,40530,37407
51197,51,4,14352,14838,15.1,17.8,82.6,79.1,5.2,9.6,23.2,15.5,29190,41360
51199,51,4,32665,33806,6.4,8.2,84.6,67.6,4.7,5.8,22.1,27.5,66471,81749
51510,51,4,72057,77258,8.3,12.8,58.7,70,4.7,4.5,30.8,25.3,149315,89134
51520,51,4,8158,9366,20.4,32.1,82.7,81,6.5,10.7,18.3,12.2,17524,35368
51530,51,4,3062,3604,28.4,39.5,84.3,82.6,2.3,7.3,15.6,15,6666,29097
51540,51,4,21771,23313,25.8,20.7,60.1,68.1,6,4.3,18.2,25.8,45084,49775
51550,51,4,112641,117960,9.7,14.6,86.5,73.1,4.2,7.5,25,22.6,230601,68620
51570,51,4,8142,9373,11.4,16.9,86.6,71.7,3.8,8.3,20.6,24.1,17515,50304
51580,51,4,2979,2757,25.5,38.4,92.7,83.2,1.3,7.3,20.8,15.4,5736,34746
51590,51,4,19411,23039,23.7,36,82.1,78.4,5.3,12.7,19.4,15.9,42450,32315
51595,51,4,2605,3067,34.9,52.6,76.1,74.1,3.3,19.1,20.7,22.6,5672,28601
51600,51,4,11482,11920,7,3.9,70.2,73.4,4.5,5.4,31,21.9,23402,105297
51610,51,4,6374,6934,2.7,2.8,57,60.6,7.3,4.2,29.4,32.1,13308,120522
51620,51,4,3766,4691,21.2,32.4,81.7,63.9,6.3,13.7,24.2,28.9,8457,32399
51630,51,4,12783,14612,16.5,19.5,71,75,3.1,8.9,25.9,21.6,27395,51762
51640,51,4,3321,3555,26.8,48.1,87.2,80.4,5.5,6.4,23.2,14.1,6876,30604
51650,51,4,66111,70970,15.3,24.3,82.5,73.5,4,9.8,22.2,22.5,137081,49190
51660,51,4,24462,26926,32.5,22.4,72,76.9,4.1,6.5,15.3,18.8,51388,38750
51670,51,4,10546,11733,19,29,82.8,79,2.2,12.8,22.1,18.8,22279,39064
51678,51,4,4372,2699,20.2,17,49.2,80.3,4.8,2.7,19.9,14.9,7071,34017
51680,51,4,36717,41441,24.8,32.2,76.3,83.4,4.1,8,17.5,12.4,78158,39589
51683,51,4,20314,20429,9.7,14,77.5,79.8,3.7,7.5,34.2,16.3,40743,72890
51685,51,4,8219,7406,7.9,10.1,71.2,80.8,4.2,4.4,39.9,15.1,15625,73528
51690,51,4,6155,7469,23.6,29.1,77.2,79.3,5.1,11.5,20,15.2,13624,29587
51700,51,4,87790,93533,15.7,24.1,79.2,74.8,3.5,9.1,23,21.6,181323,50077
51710,51,4,128079,117373,21,30.3,74.1,73.3,3.9,10.9,22.1,22.8,245452,44480
51720,51,4,1626,2381,24,36.4,92.9,81.2,2.4,11.1,14.5,16.4,4007,27731
51730,51,4,14773,17350,28,46.4,78.6,75.6,2.6,13,22.3,21.8,32123,31798
51735,51,4,5912,6165,4.2,4.6,88.7,73.6,5.5,4.5,23.6,20.4,12077,83735
51740,51,4,46221,49914,18.2,30,81.9,69.2,4.8,11.6,24.3,26,96135,45676
51750,51,4,8211,8846,39,15,76.2,76.4,4.2,8.8,17.7,19,17057,29912
51760,51,4,101702,112033,25.5,40,70.2,79.6,4,10,21.9,16.2,213735,40758
51770,51,4,47511,51225,21.2,32.8,80,82.4,3.7,8.3,19.2,13.8,98736,39930
51775,51,4,11919,13246,11.2,13,80.8,79.8,2.7,4.8,17.8,17.5,25165,50068
51790,51,4,10861,13332,17.7,28.9,82.2,71.7,5.9,5.6,19,22.2,24193,40842
51800,51,4,41511,44673,11.5,17.8,86,71.7,4.1,8,27.7,24.1,86184,65499
51810,51,4,220275,228015,8.3,12.4,82.5,74.1,4.5,6.1,23.2,21.4,448290,66634
51820,51,4,10083,11067,18.3,27.1,83.3,80.5,3.5,4.9,20.4,16,21150,45643
51830,51,4,6665,8089,22.4,20.3,65.4,63.7,3.1,8.5,19.3,33.1,14754,48639
51840,51,4,13433,13735,16,19.5,69.6,80.5,6.3,6.7,22.7,12.9,27168,45363
53001,53,1,9698,9383,21.4,27.6,74.9,81.5,3.8,9.6,17.7,14.4,19081,46564
53003,53,1,10564,11476,15.2,20.2,78.9,76.9,6.5,9.6,15.9,16.6,22040,44394
53005,53,1,92396,92534,14.2,21.9,80.6,78.6,4.3,6.9,21.7,16.9,184930,60251
53007,53,1,37027,37240,14.3,19.9,76.8,76.8,6.9,7.5,18.2,16,74267,51837
53009,53,1,35935,36462,15,22.4,76.2,69.7,8.2,9.9,20.9,22,72397,47253
53011,53,1,219826,224680,11.2,14.4,78.8,79.9,6.5,8.6,25.3,13.4,444506,60756
53013,53,1,2005,1984,17.6,21.9,68.9,58,12.7,10.4,19.6,28.8,3989,38581
53015,53,1,50495,51843,17.5,24.2,79.2,79,5.8,10.7,24.1,14.8,102338,47452
53017,53,1,19875,19724,14.8,23.9,81.7,79.2,5.7,6.5,19.3,14.6,39599,53636
53019,53,1,3987,3665,22,24.7,69.5,52.4,6.4,12.2,21.1,40.6,7652,38125
53021,53,1,45052,41391,18.3,27.6,81.9,81.7,5,7.2,20.7,13.2,86443,56980
53023,53,1,1110,1120,11.5,16.9,75.3,48.5,19.1,7.4,20.1,32.4,2230,45855
53025,53,1,46507,45563,17.9,22.8,74.3,75.4,5.1,10.1,18.4,19.4,92070,48714
53027,53,1,36748,34671,18.1,24.8,76.9,71.2,7,14.3,24.2,21.7,71419,43538
53029,53,1,39540,39789,9.6,13.9,75.2,67.2,8.8,9,28.6,23.6,79329,58815
53031,53,1,14850,15233,12,17,71.3,66.9,14.8,9.5,22.6,18.2,30083,49279
53033,53,1,1020901,1024855,11.2,13.7,64.5,81.7,5.7,6.3,28.1,12.4,2045756,75302
53035,53,1,130126,125315,10.6,13.2,68.8,65.3,7,8,29.9,27.6,255441,62941
53037,53,1,21126,21078,22.2,17.1,72.3,66.1,7.7,7.8,21.3,26,42204,46458
53039,53,1,10277,10543,15.2,25.4,75,70.9,9,7,22.8,19.7,20820,48319
53041,53,1,37774,37741,16.3,21,78.1,73.5,7.1,12.1,26.1,19.1,75515,44100
53043,53,1,5212,5151,15.3,22.7,72.6,64.7,8.6,4.8,24,26.4,10363,46069
53045,53,1,31476,29315,17.2,26.3,77,64.5,9.5,12.9,31.4,25.9,60791,50406
53047,53,1,20922,20410,21.2,29.4,76.9,65.1,9.5,8.9,18.6,25.1,41332,40730
53049,53,1,10371,10274,19.2,30.2,76.7,70.2,7.7,8.9,19.1,22.1,20645,37684
53051,53,1,6665,6303,21.5,29.7,72.9,62.5,10.4,10.3,30.7,26.5,12968,40599
53053,53,1,408209,413743,12.7,17.3,78.7,75.9,5.3,9.2,29.8,18.7,821952,59953
53055,53,1,7643,8313,11.6,19.6,63.7,68.9,16.2,5.9,14.4,14.3,15956,55960
53057,53,1,59117,60226,16,23.3,78.1,76.4,7.8,8.2,24.7,15.7,119343,54129
53059,53,1,5665,5578,13.7,14.4,73.2,73.1,6.3,8.3,29.5,20.4,11243,52374
53061,53,1,374847,371806,10.2,13.6,74.8,81.6,5.5,7.5,30.6,12.7,746653,70722
53063,53,1,238241,242591,15.9,19.6,77.9,78.4,6,8.4,21.2,15.5,480832,50079
53065,53,1,21895,21653,18,25,75.2,69.1,8.8,9.4,28.1,21.7,43548,41978
53067,53,1,128796,133927,12.4,16.4,78.5,62.7,6.1,8.5,24.6,31,262723,61677
53069,53,1,1951,2084,17.1,25,71.7,63.4,9.2,10.6,28.6,27.4,4035,44485
53071,53,1,30558,29168,17.6,24.3,70.4,74.2,6.5,6.4,14.9,19.1,59726,47946
53073,53,1,102637,104463,16,16.8,73.6,75.1,6.6,8.2,20.4,18,207100,53145
53075,53,1,23794,22943,31.2,19.3,57,56.1,4.4,8.8,15.2,39.4,46737,36631
53077,53,1,123907,123501,21.3,30.4,78.1,79.5,5.6,9,19.6,14.8,247408,44749
54001,54,4,8142,8589,21.5,30.3,81.5,79.4,3.9,9,30.4,16.7,16731,37066
54003,54,4,53507,55217,14.2,22,83.3,72.6,4.2,9.7,30.9,23.1,108724,55239
54005,54,4,11917,12083,23.3,35.2,87,77.7,4.5,9.2,30.4,17.8,24000,39958
54007,54,4,7256,7210,21,27.7,78,74.8,6.1,14.4,30.7,18.6,14466,32750
54009,54,4,11537,12128,13.1,20.7,84,79.5,4,6.4,26.2,16.5,23665,46215
54011,54,4,47123,49701,21.7,27.4,82.2,79.4,3.8,6.8,20.4,16.8,96824,38344
54013,54,4,3783,3774,17.7,20.7,82,77.6,3.3,18.1,32.9,17.6,7557,35568
54015,54,4,4578,4563,28.2,30,71.2,69.1,7,12.3,41.4,22.9,9141,31325
54017,54,4,4375,3826,15.7,17.7,81.4,72.7,5.7,6.5,35.7,21.6,8201,39974
54019,54,4,22936,22598,19.9,27.5,81.4,74.8,3.5,9.2,27.2,21.7,45534,36293
54021,54,4,5111,3533,27,36.9,71.4,66.8,3.4,9.4,31.2,29.8,8644,37536
54023,54,4,5881,5934,15.4,19.8,82.9,77.7,7.1,6.7,27.2,15.1,11815,39088
54025,54,4,17438,18228,18.7,24.3,83.8,76.3,7.1,7.2,25.3,16.4,35666,39746
54027,54,4,12085,11457,20.7,31.4,80.4,74.1,8.2,8.1,38.1,17.5,23542,27995
54029,54,4,14616,15585,16.2,29.2,85.6,83.7,3,7.2,23.7,13.2,30201,39959
54031,54,4,7023,6913,13.5,18.9,80.7,78.8,5.1,7.9,25.3,15.8,13936,40303
54033,54,4,33680,35318,16.3,23.8,84.2,75,5.6,7.4,21.8,19.3,68998,43987
54035,54,4,14506,14750,16.4,25.1,85.3,75,5.4,6.8,31.4,19.5,29256,41314
54037,54,4,27113,28101,11.6,15.7,76.8,71.6,4.8,8.4,38.9,23.4,55214,66677
54039,54,4,91860,98921,15.8,24.8,79.9,75.7,4.2,7,21.3,19.9,190781,45882
54041,54,4,8181,8253,20.6,32.8,84.7,79,5,7.2,27,15.9,16434,37849
54043,54,4,10701,10859,27.3,43,81.9,76.9,2.7,10.1,33.9,20.4,21560,35800
54045,54,4,17612,18148,19.7,23.8,85.2,77.8,4.4,10.9,24.9,17.8,35760,36763
54047,54,4,10471,10331,35.5,50.3,84.9,66.4,2.7,13.3,25.2,30.8,20802,24921
54049,54,4,27830,28960,16.2,24.9,84.6,77.3,4.8,4.9,24,17.7,56790,43165
54051,54,4,15990,16490,13,16.4,85.4,80.3,4.1,7,22.7,15.5,32480,45182
54053,54,4,13144,14033,19.2,27.6,84.9,79.2,2.9,10.3,30.5,17.7,27177,36448
54055,54,4,29509,32382,21.9,34.2,84.4,77.2,5,5.1,21.6,17.7,61891,36195
54057,54,4,13696,14059,16.9,20.7,82.1,77.3,3.8,8.8,26.2,18.9,27755,31790
54059,54,4,12686,13245,25.8,36.7,82.6,73.5,4.7,14.1,30.8,21.6,25931,33221
54061,54,4,52641,49027,22.1,16.4,76.2,74.1,4,5.8,20.6,21.9,101668,45467
54063,54,4,6686,6839,16.8,26.2,85.4,77.2,7.2,7.3,31.6,15.7,13525,36918
54065,54,4,8622,8853,12.9,14.3,79.7,72.5,7.6,12.3,33.1,19.9,17475,39324
54067,54,4,12779,13151,18.1,24.7,90,78.6,3.5,8.4,26.9,17.3,25930,39171
54069,54,4,20931,22706,16.1,22.2,80.3,81.3,3.9,5.5,20.7,14.7,43637,40569
54071,54,4,3720,3682,20.6,28.1,76.5,64.5,9.1,4.9,30.2,25.9,7402,36953
54073,54,4,4059,3577,18,30.9,88.4,71.2,6.5,8.2,26.8,22.3,7636,44288
54075,54,4,4452,4245,16.5,33.9,78.9,61.3,6.7,5.7,27.1,31.9,8697,36827
54077,54,4,17419,16390,14.6,18.9,80,76,5.8,7,30.5,18,33809,45064
54079,54,4,27714,28882,9.8,11.8,86,80.7,2.6,3.7,24.8,16.7,56596,56774
54081,54,4,39343,39150,17.8,25.4,84.3,75.4,3.7,6.6,24.3,20.7,78493,41032
54083,54,4,15111,14254,17,21.5,80.3,77.2,3.9,6.7,21,18.9,29365,39457
54085,54,4,5015,5125,20.7,29,81.7,76.3,3.5,10.6,25.8,20.2,10140,37636
54087,54,4,7231,7405,22.1,28.8,79.6,76.3,7.4,8.9,31.9,16.2,14636,31813
54089,54,4,6185,7359,17.6,21.3,81.4,69.8,7.7,10,29.8,22.4,13544,36651
54091,54,4,8592,8385,16.6,25.3,88.5,79.2,4.7,9.5,29.2,16.1,16977,43970
54093,54,4,3474,3498,14.9,24.3,80.8,63.8,4.7,7.6,27.7,31.5,6972,40533
54095,54,4,4464,4569,19.8,29.7,86.1,75.8,5.2,10.9,28.6,18.9,9033,38854
54097,54,4,12223,12337,18.1,27.3,81,76.9,5.7,8,25.6,17,24560,40330
54099,54,4,20257,21242,20.6,31.4,86.7,77.3,4.4,9.9,25.1,18.3,41499,36318
54101,54,4,4387,4540,26.1,35.6,79.8,79.7,4.7,14.8,27,15.4,8927,29086
54103,54,4,7931,8226,19.8,31,85.4,79.7,2.9,8.1,29,17.2,16157,39096
54105,54,4,2936,2905,13.7,20.3,82.9,77,4,8.4,31.5,19,5841,39352
54107,54,4,41844,44715,17.4,25.7,83.3,81.8,3.8,8.6,20.1,14.3,86559,41884
54109,54,4,11328,11538,21.8,30.6,82.4,77.9,1.5,10.1,32,20.6,22866,33730
55001,55,3,11033,9418,14.1,26.3,78.6,80,7.3,10.1,28.7,12.6,20451,43640
55003,55,3,7996,7997,15.7,22.9,75.5,75.6,6.9,7.9,18.1,17.4,15993,39381
55005,55,3,23012,22674,12.6,17.4,79.2,80.8,8.1,6,19.6,10.9,45686,45714
55007,55,3,7719,7331,11.6,19.6,75.6,68.4,10.4,7.2,23.4,20.8,15050,46665
55009,55,3,126333,128384,11.7,15.7,84,84.6,4.3,6.1,18.9,11,254717,53527
55011,55,3,6753,6566,11.4,13,75.9,77.9,10.7,3.7,24.1,11,13319,50196
55013,55,3,7845,7489,15.6,23.2,79.6,75.8,9.3,7.5,27,14.5,15334,41135
55015,55,3,24937,24741,7,10.7,86.4,86,4.3,3.1,20.1,9.5,49678,67427
55017,55,3,32911,30298,10.1,11.6,80.8,81.2,7.7,5.1,22,10.8,63209,52109
55019,55,3,17475,17043,16.2,24.2,73.2,75.8,14.7,4.8,20.9,9,34518,45048
55021,55,3,28741,27866,8.8,12.8,82.4,79.3,5.6,5.8,25.3,14.7,56607,59769
55023,55,3,8483,8000,12.8,16.8,82,77.5,9.1,6.5,22.7,13.3,16483,44459
55025,55,3,252850,257348,12.9,13.9,72.9,74.2,4.5,4.9,21,21.1,510198,62865
55027,55,3,46309,42238,9.2,12.3,84,83.5,5.2,6,22.5,10.9,88547,53783
55029,55,3,13639,14092,10.1,16,79.3,79.2,8.6,6.2,18.8,11.9,27731,51928
55031,55,3,21864,21935,15.8,20.7,79.9,80.9,4.6,7,21.3,14.4,43799,47095
55033,55,3,22290,21869,15.1,14.6,76.4,77.5,7.1,6.1,22.8,15.2,44159,49788
55035,55,3,49791,51490,15.3,14.6,79.3,81.6,5.2,5.8,18.2,13.1,101281,49513
55037,55,3,2346,2130,9.3,11.5,87.1,75.3,8.1,7.2,20.6,16.2,4476,48643
55039,55,3,49914,52006,9.2,12.4,81.8,84,5,5.3,20.2,10.7,101920,55473
55041,55,3,4647,4503,16.9,20,76.7,64,10.6,10.1,21.4,25.3,9150,40636
55043,55,3,26741,24748,15.4,17.3,77.1,74.7,8,4.6,20.4,16.6,51489,49067
55045,55,3,18372,18672,8.9,10.6,79.8,79,8.2,3.5,23.2,12.4,37044,56219
55047,55,3,9574,9392,12.2,20.3,78.7,79.7,8.9,5.7,23,11.2,18966,46780
55049,55,3,11884,11885,10.4,11.8,76.4,76.5,9.4,4.7,26.1,13.7,23769,55188
55051,55,3,2934,2973,11.3,11.6,78.9,74.4,6.6,7,22,18.9,5907,42543
